SortType,Threads,OuterOrOnlyMethod,InnerMethod,SortLength,SortThreshold,SortTime,Run
parallel,8,Bitonic,Insertion,6000,3000,0.000759816,1
parallel,8,Bitonic,Insertion,6000,4000,0.000849825,1
parallel,8,Bitonic,Insertion,6000,5000,0.000865234,1
parallel,8,Bitonic,Insertion,6000,6000,0.000866136,1
parallel,8,Bitonic,Insertion,6000,256,0.000849795,1
parallel,8,Bitonic,Insertion,6000,64,0.00092727,1
parallel,8,Bitonic,Insertion,6000,128,0.000890101,1
parallel,8,Bitonic,Insertion,6000,32,0.000988065,1
parallel,8,Bitonic,Insertion,6000,16,0.0010484,1
parallel,8,Bitonic,Insertion,6000,512,0.000793159,1
parallel,8,Bitonic,Insertion,6000,1024,0.000745439,1
parallel,8,Bitonic,Insertion,6000,2048,0.000768152,1
parallel,8,Bitonic,Insertion,6000,4096,0.00087912,1
parallel,8,Bitonic,Insertion,7000,30,0.00115336,1
parallel,8,Bitonic,Insertion,7000,20,0.0012401,1
parallel,8,Bitonic,Insertion,7000,40,0.00115732,1
parallel,8,Bitonic,Insertion,7000,50,0.00115978,1
parallel,8,Bitonic,Insertion,7000,60,0.00110048,1
parallel,8,Bitonic,Insertion,7000,10,0.00135956,1
parallel,8,Bitonic,Insertion,7000,70,0.00119652,1
parallel,8,Bitonic,Insertion,7000,80,0.00113389,1
parallel,8,Bitonic,Insertion,7000,300,0.000999486,1
parallel,8,Bitonic,Insertion,7000,400,0.000996811,1
parallel,8,Bitonic,Insertion,7000,200,0.00104781,1
parallel,8,Bitonic,Insertion,7000,500,0.00093196,1
parallel,8,Bitonic,Insertion,7000,90,0.00109232,1
parallel,8,Bitonic,Insertion,7000,100,0.0010951,1
parallel,8,Bitonic,Insertion,7000,600,0.000956676,1
parallel,8,Bitonic,Insertion,7000,700,0.000950675,1
parallel,8,Bitonic,Insertion,7000,900,0.000899779,1
parallel,8,Bitonic,Insertion,7000,800,0.000936949,1
parallel,8,Bitonic,Insertion,7000,1000,0.000904298,1
parallel,8,Bitonic,Insertion,7000,2000,0.000962637,1
parallel,8,Bitonic,Insertion,7000,3000,0.000968729,1
parallel,8,Bitonic,Insertion,7000,4000,0.00112902,1
parallel,8,Bitonic,Insertion,7000,5000,0.0010808,1
parallel,8,Bitonic,Insertion,7000,6000,0.00113187,1
parallel,8,Bitonic,Insertion,7000,7000,0.0010685,1
parallel,8,Bitonic,Insertion,7000,128,0.00104823,1
parallel,8,Bitonic,Insertion,7000,64,0.00110819,1
parallel,8,Bitonic,Insertion,7000,32,0.00117027,1
parallel,8,Bitonic,Insertion,7000,16,0.00124123,1
parallel,8,Bitonic,Insertion,7000,256,0.000998374,1
parallel,8,Bitonic,Insertion,7000,512,0.000944983,1
parallel,8,Bitonic,Insertion,7000,1024,0.000910589,1
parallel,8,Bitonic,Insertion,7000,2048,0.000939363,1
parallel,8,Bitonic,Insertion,7000,4096,0.00108969,1
parallel,8,Bitonic,Insertion,8000,20,0.00141899,1
parallel,8,Bitonic,Insertion,8000,40,0.00133812,1
parallel,8,Bitonic,Insertion,8000,30,0.00141048,1
parallel,8,Bitonic,Insertion,8000,10,0.00153059,1
parallel,8,Bitonic,Insertion,8000,50,0.00133908,1
parallel,8,Bitonic,Insertion,8000,60,0.00138675,1
parallel,8,Bitonic,Insertion,8000,70,0.00128001,1
parallel,8,Bitonic,Insertion,8000,80,0.00126476,1
parallel,8,Bitonic,Insertion,8000,300,0.00114456,1
parallel,8,Bitonic,Insertion,8000,90,0.00125623,1
parallel,8,Bitonic,Insertion,8000,200,0.00121001,1
parallel,8,Bitonic,Insertion,8000,100,0.0012642,1
parallel,8,Bitonic,Insertion,8000,400,0.00115161,1
parallel,8,Bitonic,Insertion,8000,500,0.00116164,1
parallel,8,Bitonic,Insertion,8000,600,0.00109424,1
parallel,8,Bitonic,Insertion,8000,700,0.0011012,1
parallel,8,Bitonic,Insertion,8000,800,0.00108334,1
parallel,8,Bitonic,Insertion,8000,900,0.00108889,1
parallel,8,Bitonic,Insertion,8000,1000,0.00109317,1
parallel,8,Bitonic,Insertion,8000,2000,0.00106473,1
parallel,8,Bitonic,Insertion,8000,3000,0.00113529,1
parallel,8,Bitonic,Insertion,8000,4000,0.00114151,1
parallel,8,Bitonic,Insertion,8000,5000,0.00132228,1
parallel,8,Bitonic,Insertion,8000,6000,0.00130976,1
parallel,8,Bitonic,Insertion,8000,7000,0.00132187,1
parallel,8,Bitonic,Insertion,8000,8000,0.00132537,1
parallel,8,Bitonic,Insertion,8000,32,0.00136732,1
parallel,8,Bitonic,Insertion,8000,64,0.00127876,1
parallel,8,Bitonic,Insertion,8000,16,0.00150217,1
parallel,8,Bitonic,Insertion,8000,128,0.00122727,1
parallel,8,Bitonic,Insertion,8000,256,0.00114446,1
parallel,8,Bitonic,Insertion,8000,512,0.00108482,1
parallel,8,Bitonic,Insertion,8000,1024,0.00105259,1
parallel,8,Bitonic,Insertion,8000,2048,0.00110024,1
parallel,8,Bitonic,Insertion,8000,4096,0.00137485,1
parallel,8,Bitonic,Insertion,8192,20,0.00142532,1
parallel,8,Bitonic,Insertion,8192,10,0.00156751,1
parallel,8,Bitonic,Insertion,8192,40,0.00136069,1
parallel,8,Bitonic,Insertion,8192,30,0.00150876,1
parallel,8,Bitonic,Insertion,8192,50,0.00135629,1
parallel,8,Bitonic,Insertion,8192,60,0.00134374,1
parallel,8,Bitonic,Insertion,8192,70,0.0012858,1
parallel,8,Bitonic,Insertion,8192,80,0.00128684,1
parallel,8,Bitonic,Insertion,8192,90,0.00128712,1
parallel,8,Bitonic,Insertion,8192,100,0.00128563,1
parallel,8,Bitonic,Insertion,8192,200,0.00121896,1
parallel,8,Bitonic,Insertion,8192,300,0.00118174,1
parallel,8,Bitonic,Insertion,8192,400,0.0011671,1
parallel,8,Bitonic,Insertion,8192,600,0.0011239,1
parallel,8,Bitonic,Insertion,8192,500,0.00116296,1
parallel,8,Bitonic,Insertion,8192,700,0.00111406,1
parallel,8,Bitonic,Insertion,8192,800,0.00111238,1
parallel,8,Bitonic,Insertion,8192,900,0.00111949,1
parallel,8,Bitonic,Insertion,8192,2000,0.00108372,1
parallel,8,Bitonic,Insertion,8192,1000,0.00110886,1
parallel,8,Bitonic,Insertion,8192,3000,0.00119123,1
parallel,8,Bitonic,Insertion,8192,4000,0.00114856,1
parallel,8,Bitonic,Insertion,8192,5000,0.00136244,1
parallel,8,Bitonic,Insertion,8192,6000,0.00136629,1
parallel,8,Bitonic,Insertion,8192,7000,0.00135542,1
parallel,8,Bitonic,Insertion,8192,8000,0.00135928,1
parallel,8,Bitonic,Insertion,8192,32,0.00143393,1
parallel,8,Bitonic,Insertion,8192,64,0.00134159,1
parallel,8,Bitonic,Insertion,8192,16,0.0015775,1
parallel,8,Bitonic,Insertion,8192,128,0.00128825,1
parallel,8,Bitonic,Insertion,8192,256,0.00122794,1
parallel,8,Bitonic,Insertion,8192,512,0.00117577,1
parallel,8,Bitonic,Insertion,8192,1024,0.00111194,1
parallel,8,Bitonic,Insertion,8192,2048,0.00108442,1
parallel,8,Bitonic,Insertion,8192,4096,0.00121163,1
parallel,8,Bitonic,Insertion,8192,8192,0.00137185,1
parallel,8,Bitonic,Insertion,9000,20,0.0015999,1
parallel,8,Bitonic,Insertion,9000,10,0.00178563,1
parallel,8,Bitonic,Insertion,9000,30,0.00161054,1
parallel,8,Bitonic,Insertion,9000,40,0.00152252,1
parallel,8,Bitonic,Insertion,9000,50,0.00151498,1
parallel,8,Bitonic,Insertion,9000,60,0.00152413,1
parallel,8,Bitonic,Insertion,9000,70,0.00154782,1
parallel,8,Bitonic,Insertion,9000,80,0.00144071,1
parallel,8,Bitonic,Insertion,9000,90,0.00143688,1
parallel,8,Bitonic,Insertion,9000,100,0.00146429,1
parallel,8,Bitonic,Insertion,9000,200,0.00137593,1
parallel,8,Bitonic,Insertion,9000,300,0.0013024,1
parallel,8,Bitonic,Insertion,9000,400,0.00130901,1
parallel,8,Bitonic,Insertion,9000,500,0.00131599,1
parallel,8,Bitonic,Insertion,9000,600,0.00124095,1
parallel,8,Bitonic,Insertion,9000,700,0.00124431,1
parallel,8,Bitonic,Insertion,9000,800,0.00124429,1
parallel,8,Bitonic,Insertion,9000,900,0.00124669,1
parallel,8,Bitonic,Insertion,9000,1000,0.00124222,1
parallel,8,Bitonic,Insertion,9000,2000,0.00124362,1
parallel,8,Bitonic,Insertion,9000,3000,0.001299,1
parallel,8,Bitonic,Insertion,9000,4000,0.00130246,1
parallel,8,Bitonic,Insertion,9000,5000,0.00185469,1
parallel,8,Bitonic,Insertion,9000,6000,0.00183624,1
parallel,8,Bitonic,Insertion,9000,7000,0.00183812,1
parallel,8,Bitonic,Insertion,9000,8000,0.00184307,1
parallel,8,Bitonic,Insertion,9000,64,0.00150502,1
parallel,8,Bitonic,Insertion,9000,16,0.00172031,1
parallel,8,Bitonic,Insertion,9000,32,0.00159319,1
parallel,8,Bitonic,Insertion,9000,9000,0.00184003,1
parallel,8,Bitonic,Insertion,9000,128,0.00144313,1
parallel,8,Bitonic,Insertion,9000,256,0.0013891,1
parallel,8,Bitonic,Insertion,9000,512,0.00132506,1
parallel,8,Bitonic,Insertion,9000,2048,0.00124811,1
parallel,8,Bitonic,Insertion,9000,1024,0.00130715,1
parallel,8,Bitonic,Insertion,9000,4096,0.00129729,1
parallel,8,Bitonic,Insertion,9000,8192,0.00184921,1
parallel,8,Bitonic,Insertion,10000,10,0.00210522,1
parallel,8,Bitonic,Insertion,10000,30,0.00180267,1
parallel,8,Bitonic,Insertion,10000,20,0.00187996,1
parallel,8,Bitonic,Insertion,10000,40,0.00169513,1
parallel,8,Bitonic,Insertion,10000,50,0.0016906,1
parallel,8,Bitonic,Insertion,10000,70,0.00170326,1
parallel,8,Bitonic,Insertion,10000,60,0.00174028,1
parallel,8,Bitonic,Insertion,10000,80,0.0016226,1
parallel,8,Bitonic,Insertion,10000,90,0.00161781,1
parallel,8,Bitonic,Insertion,10000,200,0.00153933,1
parallel,8,Bitonic,Insertion,10000,100,0.00161952,1
parallel,8,Bitonic,Insertion,10000,400,0.00147441,1
parallel,8,Bitonic,Insertion,10000,300,0.0015599,1
parallel,8,Bitonic,Insertion,10000,500,0.00148419,1
parallel,8,Bitonic,Insertion,10000,600,0.00151932,1
parallel,8,Bitonic,Insertion,10000,700,0.00147754,1
parallel,8,Bitonic,Insertion,10000,800,0.00146417,1
parallel,8,Bitonic,Insertion,10000,900,0.00146638,1
parallel,8,Bitonic,Insertion,10000,1000,0.0014747,1
parallel,8,Bitonic,Insertion,10000,2000,0.00143472,1
parallel,8,Bitonic,Insertion,10000,4000,0.00149876,1
parallel,8,Bitonic,Insertion,10000,3000,0.00181178,1
parallel,8,Bitonic,Insertion,10000,5000,0.00180707,1
parallel,8,Bitonic,Insertion,10000,6000,0.00240584,1
parallel,8,Bitonic,Insertion,10000,7000,0.00240665,1
parallel,8,Bitonic,Insertion,10000,16,0.00193823,1
parallel,8,Bitonic,Insertion,10000,10000,0.00220827,1
parallel,8,Bitonic,Insertion,10000,32,0.00178781,1
parallel,8,Bitonic,Insertion,10000,64,0.00171685,1
parallel,8,Bitonic,Insertion,10000,8000,0.00243765,1
parallel,8,Bitonic,Insertion,10000,9000,0.00240952,1
parallel,8,Bitonic,Insertion,10000,128,0.00162821,1
parallel,8,Bitonic,Insertion,10000,256,0.00155973,1
parallel,8,Bitonic,Insertion,10000,512,0.00146206,1
parallel,8,Bitonic,Insertion,10000,1024,0.00148205,1
parallel,8,Bitonic,Insertion,10000,2048,0.0015308,1
parallel,8,Bitonic,Insertion,10000,4096,0.00180812,1
parallel,8,Bitonic,Insertion,10000,8192,0.00241631,1
parallel,8,Bitonic,Insertion,16384,10,0.00336029,1
parallel,8,Bitonic,Insertion,16384,20,0.00312609,1
parallel,8,Bitonic,Insertion,16384,30,0.00313943,1
parallel,8,Bitonic,Insertion,16384,40,0.00298023,1
parallel,8,Bitonic,Insertion,16384,50,0.00301594,1
parallel,8,Bitonic,Insertion,16384,60,0.00296515,1
parallel,8,Bitonic,Insertion,16384,70,0.00292794,1
parallel,8,Bitonic,Insertion,16384,80,0.00284969,1
parallel,8,Bitonic,Insertion,16384,90,0.00283953,1
parallel,8,Bitonic,Insertion,16384,100,0.00283352,1
parallel,8,Bitonic,Insertion,16384,300,0.00263358,1
parallel,8,Bitonic,Insertion,16384,200,0.00274127,1
parallel,8,Bitonic,Insertion,16384,400,0.00266163,1
parallel,8,Bitonic,Insertion,16384,500,0.00266286,1
parallel,8,Bitonic,Insertion,16384,600,0.0026179,1
parallel,8,Bitonic,Insertion,16384,700,0.00262899,1
parallel,8,Bitonic,Insertion,16384,800,0.00260462,1
parallel,8,Bitonic,Insertion,16384,1000,0.00255093,1
parallel,8,Bitonic,Insertion,16384,900,0.00259219,1
parallel,8,Bitonic,Insertion,16384,2000,0.00266341,1
parallel,8,Bitonic,Insertion,16384,4000,0.00297861,1
parallel,8,Bitonic,Insertion,16384,3000,0.00299648,1
parallel,8,Bitonic,Insertion,16384,5000,0.00380575,1
parallel,8,Bitonic,Insertion,16384,6000,0.00389788,1
parallel,8,Bitonic,Insertion,16384,8000,0.0030077,1
parallel,8,Bitonic,Insertion,16384,7000,0.00380383,1
parallel,8,Bitonic,Insertion,16384,32,0.00312611,1
parallel,8,Bitonic,Insertion,16384,16,0.00334522,1
parallel,8,Bitonic,Insertion,16384,64,0.00299909,1
parallel,8,Bitonic,Insertion,16384,9000,0.00508343,1
parallel,8,Bitonic,Insertion,16384,128,0.00283626,1
parallel,8,Bitonic,Insertion,16384,10000,0.00510406,1
parallel,8,Bitonic,Insertion,16384,256,0.00273833,1
parallel,8,Bitonic,Insertion,16384,512,0.00264829,1
parallel,8,Bitonic,Insertion,16384,1024,0.00261742,1
parallel,8,Bitonic,Insertion,16384,2048,0.00266013,1
parallel,8,Bitonic,Insertion,16384,4096,0.00298345,1
parallel,8,Bitonic,Insertion,16384,8192,0.0037863,1
parallel,8,Bitonic,Insertion,20000,10,0.00452256,1
parallel,8,Bitonic,Insertion,20000,30,0.00394264,1
parallel,8,Bitonic,Insertion,20000,20,0.00408964,1
parallel,8,Bitonic,Insertion,20000,40,0.00375792,1
parallel,8,Bitonic,Insertion,20000,50,0.00373233,1
parallel,8,Bitonic,Insertion,16384,16384,0.00558511,1
parallel,8,Bitonic,Insertion,20000,60,0.00381783,1
parallel,8,Bitonic,Insertion,20000,70,0.00372081,1
parallel,8,Bitonic,Insertion,20000,80,0.00357915,1
parallel,8,Bitonic,Insertion,20000,90,0.00358386,1
parallel,8,Bitonic,Insertion,20000,100,0.00357222,1
parallel,8,Bitonic,Insertion,20000,200,0.00344978,1
parallel,8,Bitonic,Insertion,20000,300,0.00343861,1
parallel,8,Bitonic,Insertion,20000,400,0.00332961,1
parallel,8,Bitonic,Insertion,20000,500,0.00334816,1
parallel,8,Bitonic,Insertion,20000,600,0.00332505,1
parallel,8,Bitonic,Insertion,20000,900,0.00318893,1
parallel,8,Bitonic,Insertion,20000,700,0.00328212,1
parallel,8,Bitonic,Insertion,20000,800,0.00329031,1
parallel,8,Bitonic,Insertion,20000,1000,0.00330475,1
parallel,8,Bitonic,Insertion,20000,2000,0.00344029,1
parallel,8,Bitonic,Insertion,20000,3000,0.00397563,1
parallel,8,Bitonic,Insertion,20000,4000,0.00396149,1
parallel,8,Bitonic,Insertion,20000,5000,0.00394897,1
parallel,8,Bitonic,Insertion,20000,6000,0.00513023,1
parallel,8,Bitonic,Insertion,20000,7000,0.00518412,1
parallel,8,Bitonic,Insertion,20000,8000,0.00518788,1
parallel,8,Bitonic,Insertion,20000,9000,0.00522939,1
parallel,8,Bitonic,Insertion,20000,16,0.00421629,1
parallel,8,Bitonic,Insertion,20000,10000,0.00518816,1
parallel,8,Bitonic,Insertion,20000,32,0.00397498,1
parallel,8,Bitonic,Insertion,20000,64,0.0037104,1
parallel,8,Bitonic,Insertion,20000,512,0.00333365,1
parallel,8,Bitonic,Insertion,20000,256,0.00345559,1
parallel,8,Bitonic,Insertion,20000,128,0.0035799,1
parallel,8,Bitonic,Insertion,20000,1024,0.00329987,1
parallel,8,Bitonic,Insertion,20000,2048,0.00341982,1
parallel,8,Bitonic,Insertion,20000,4096,0.00396271,1
parallel,8,Bitonic,Insertion,20000,8192,0.00519551,1
parallel,8,Bitonic,Insertion,20000,16384,0.00692045,1
parallel,8,Bitonic,Insertion,30000,30,0.00612356,1
parallel,8,Bitonic,Insertion,30000,40,0.00605971,1
parallel,8,Bitonic,Insertion,30000,20,0.00631129,1
parallel,8,Bitonic,Insertion,30000,50,0.00603353,1
parallel,8,Bitonic,Insertion,30000,10,0.00681864,1
parallel,8,Bitonic,Insertion,30000,60,0.00575217,1
parallel,8,Bitonic,Insertion,30000,70,0.00583629,1
parallel,8,Bitonic,Insertion,30000,80,0.00575237,1
parallel,8,Bitonic,Insertion,30000,300,0.00537514,1
parallel,8,Bitonic,Insertion,30000,200,0.00556302,1
parallel,8,Bitonic,Insertion,30000,90,0.00576019,1
parallel,8,Bitonic,Insertion,30000,100,0.00574351,1
parallel,8,Bitonic,Insertion,30000,400,0.00536804,1
parallel,8,Bitonic,Insertion,30000,500,0.0052545,1
parallel,8,Bitonic,Insertion,30000,600,0.00528576,1
parallel,8,Bitonic,Insertion,30000,700,0.0052432,1
parallel,8,Bitonic,Insertion,30000,800,0.0052807,1
parallel,8,Bitonic,Insertion,30000,900,0.00529109,1
parallel,8,Bitonic,Insertion,30000,1000,0.00531701,1
parallel,8,Bitonic,Insertion,30000,2000,0.00584145,1
parallel,8,Bitonic,Insertion,30000,3000,0.00582842,1
parallel,8,Bitonic,Insertion,30000,4000,0.00718377,1
parallel,8,Bitonic,Insertion,30000,5000,0.00717749,1
parallel,8,Bitonic,Insertion,30000,6000,0.00715766,1
parallel,8,Bitonic,Insertion,30000,16,0.00632228,1
parallel,8,Bitonic,Insertion,30000,7000,0.00723574,1
parallel,8,Bitonic,Insertion,30000,32,0.00599654,1
parallel,8,Bitonic,Insertion,30000,8000,0.00944217,1
parallel,8,Bitonic,Insertion,30000,9000,0.00949405,1
parallel,8,Bitonic,Insertion,30000,64,0.00576801,1
parallel,8,Bitonic,Insertion,30000,10000,0.00946173,1
parallel,8,Bitonic,Insertion,30000,128,0.00557122,1
parallel,8,Bitonic,Insertion,30000,512,0.00527918,1
parallel,8,Bitonic,Insertion,30000,256,0.00537193,1
parallel,8,Bitonic,Insertion,30000,1024,0.005321,1
parallel,8,Bitonic,Insertion,30000,2048,0.00580483,1
parallel,8,Bitonic,Insertion,30000,4096,0.00718416,1
parallel,8,Bitonic,Insertion,30000,8192,0.00945948,1
parallel,8,Bitonic,Insertion,32768,10,0.00728101,1
parallel,8,Bitonic,Insertion,32768,30,0.00679732,1
parallel,8,Bitonic,Insertion,32768,20,0.00723367,1
parallel,8,Bitonic,Insertion,32768,40,0.006474,1
parallel,8,Bitonic,Insertion,32768,50,0.00646653,1
parallel,8,Bitonic,Insertion,32768,60,0.00648316,1
parallel,8,Bitonic,Insertion,30000,16384,0.0134883,1
parallel,8,Bitonic,Insertion,32768,80,0.00624555,1
parallel,8,Bitonic,Insertion,32768,70,0.0063429,1
parallel,8,Bitonic,Insertion,32768,90,0.00624984,1
parallel,8,Bitonic,Insertion,32768,100,0.0062425,1
parallel,8,Bitonic,Insertion,32768,200,0.00607204,1
parallel,8,Bitonic,Insertion,32768,300,0.00587137,1
parallel,8,Bitonic,Insertion,32768,400,0.00589259,1
parallel,8,Bitonic,Insertion,32768,500,0.00589351,1
parallel,8,Bitonic,Insertion,32768,600,0.00575996,1
parallel,8,Bitonic,Insertion,32768,700,0.00580999,1
parallel,8,Bitonic,Insertion,32768,800,0.00575673,1
parallel,8,Bitonic,Insertion,32768,900,0.00577415,1
parallel,8,Bitonic,Insertion,32768,1000,0.00577506,1
parallel,8,Bitonic,Insertion,32768,2000,0.0058848,1
parallel,8,Bitonic,Insertion,32768,3000,0.00652556,1
parallel,8,Bitonic,Insertion,32768,4000,0.00654699,1
parallel,8,Bitonic,Insertion,32768,5000,0.00819117,1
parallel,8,Bitonic,Insertion,32768,6000,0.00821005,1
parallel,8,Bitonic,Insertion,32768,7000,0.00821323,1
parallel,8,Bitonic,Insertion,32768,8000,0.00822998,1
parallel,8,Bitonic,Insertion,32768,9000,0.0107556,1
parallel,8,Bitonic,Insertion,32768,32,0.00677958,1
parallel,8,Bitonic,Insertion,32768,16,0.00727464,1
parallel,8,Bitonic,Insertion,32768,10000,0.0107415,1
parallel,8,Bitonic,Insertion,32768,256,0.00605122,1
parallel,8,Bitonic,Insertion,32768,64,0.00648306,1
parallel,8,Bitonic,Insertion,32768,128,0.00633206,1
parallel,8,Bitonic,Insertion,32768,512,0.00588656,1
parallel,8,Bitonic,Insertion,32768,1024,0.0057545,1
parallel,8,Bitonic,Insertion,32768,2048,0.00589826,1
parallel,8,Bitonic,Insertion,32768,4096,0.00651921,1
parallel,8,Bitonic,Insertion,32768,8192,0.00821452,1
parallel,8,Bitonic,Insertion,40000,30,0.00860203,1
parallel,8,Bitonic,Insertion,40000,20,0.0091527,1
parallel,8,Bitonic,Insertion,40000,10,0.00996275,1
parallel,8,Bitonic,Insertion,32768,16384,0.0107546,1
parallel,8,Bitonic,Insertion,40000,40,0.00817893,1
parallel,8,Bitonic,Insertion,40000,50,0.00812101,1
parallel,8,Bitonic,Insertion,40000,60,0.00818427,1
parallel,8,Bitonic,Insertion,40000,70,0.00812143,1
parallel,8,Bitonic,Insertion,40000,80,0.00791911,1
parallel,8,Bitonic,Insertion,40000,90,0.00791773,1
parallel,8,Bitonic,Insertion,40000,100,0.00784579,1
parallel,8,Bitonic,Insertion,40000,200,0.00758995,1
parallel,8,Bitonic,Insertion,40000,300,0.00759059,1
parallel,8,Bitonic,Insertion,40000,400,0.00738606,1
parallel,8,Bitonic,Insertion,40000,500,0.00736539,1
parallel,8,Bitonic,Insertion,40000,600,0.0073669,1
parallel,8,Bitonic,Insertion,40000,800,0.00731339,1
parallel,8,Bitonic,Insertion,40000,700,0.00785679,1
parallel,8,Bitonic,Insertion,40000,900,0.00727228,1
parallel,8,Bitonic,Insertion,40000,1000,0.00728659,1
parallel,8,Bitonic,Insertion,40000,2000,0.0075622,1
parallel,8,Bitonic,Insertion,40000,3000,0.00863617,1
parallel,8,Bitonic,Insertion,40000,4000,0.00861456,1
parallel,8,Bitonic,Insertion,40000,5000,0.00862733,1
parallel,8,Bitonic,Insertion,40000,6000,0.0110324,1
parallel,8,Bitonic,Insertion,40000,7000,0.0110147,1
parallel,8,Bitonic,Insertion,40000,8000,0.0110003,1
parallel,8,Bitonic,Insertion,40000,16,0.00895957,1
parallel,8,Bitonic,Insertion,40000,32,0.00845798,1
parallel,8,Bitonic,Insertion,40000,9000,0.0110328,1
parallel,8,Bitonic,Insertion,40000,10000,0.0110448,1
parallel,8,Bitonic,Insertion,40000,64,0.0080788,1
parallel,8,Bitonic,Insertion,40000,256,0.0076086,1
parallel,8,Bitonic,Insertion,40000,128,0.00787949,1
parallel,8,Bitonic,Insertion,40000,1024,0.00728749,1
parallel,8,Bitonic,Insertion,40000,512,0.00734625,1
parallel,8,Bitonic,Insertion,40000,2048,0.0075471,1
parallel,8,Bitonic,Insertion,40000,4096,0.00860982,1
parallel,8,Bitonic,Insertion,40000,8192,0.0110163,1
parallel,8,Bitonic,Insertion,40000,16384,0.0145946,1
parallel,8,Bitonic,Insertion,50000,30,0.0107787,1
parallel,8,Bitonic,Insertion,50000,40,0.0108155,1
parallel,8,Bitonic,Insertion,50000,50,0.0103574,1
parallel,8,Bitonic,Insertion,50000,20,0.0118071,1
parallel,8,Bitonic,Insertion,50000,60,0.010314,1
parallel,8,Bitonic,Insertion,50000,10,0.0125253,1
parallel,8,Bitonic,Insertion,50000,70,0.0103243,1
parallel,8,Bitonic,Insertion,50000,80,0.0103021,1
parallel,8,Bitonic,Insertion,50000,200,0.00974624,1
parallel,8,Bitonic,Insertion,50000,100,0.0100202,1
parallel,8,Bitonic,Insertion,50000,90,0.0102963,1
parallel,8,Bitonic,Insertion,50000,400,0.00944205,1
parallel,8,Bitonic,Insertion,50000,300,0.00975305,1
parallel,8,Bitonic,Insertion,50000,500,0.00952752,1
parallel,8,Bitonic,Insertion,50000,600,0.00945014,1
parallel,8,Bitonic,Insertion,50000,700,0.00942079,1
parallel,8,Bitonic,Insertion,50000,800,0.00943025,1
parallel,8,Bitonic,Insertion,50000,900,0.00944253,1
parallel,8,Bitonic,Insertion,50000,1000,0.00946425,1
parallel,8,Bitonic,Insertion,50000,2000,0.0100296,1
parallel,8,Bitonic,Insertion,50000,3000,0.0100338,1
parallel,8,Bitonic,Insertion,50000,4000,0.0123096,1
parallel,8,Bitonic,Insertion,50000,5000,0.0118025,1
parallel,8,Bitonic,Insertion,50000,6000,0.0118319,1
parallel,8,Bitonic,Insertion,50000,16,0.0113675,1
parallel,8,Bitonic,Insertion,50000,32,0.0107822,1
parallel,8,Bitonic,Insertion,50000,7000,0.0152907,1
parallel,8,Bitonic,Insertion,50000,8000,0.0152838,1
parallel,8,Bitonic,Insertion,50000,9000,0.0153285,1
parallel,8,Bitonic,Insertion,50000,64,0.0103136,1
parallel,8,Bitonic,Insertion,50000,10000,0.0153173,1
parallel,8,Bitonic,Insertion,50000,128,0.0100079,1
parallel,8,Bitonic,Insertion,50000,256,0.00973559,1
parallel,8,Bitonic,Insertion,50000,512,0.00947038,1
parallel,8,Bitonic,Insertion,50000,1024,0.00941851,1
parallel,8,Bitonic,Insertion,50000,2048,0.0100118,1
parallel,8,Bitonic,Insertion,50000,4096,0.0118394,1
parallel,8,Bitonic,Insertion,50000,8192,0.015287,1
parallel,8,Bitonic,Insertion,60000,10,0.0147554,1
parallel,8,Bitonic,Insertion,60000,20,0.014092,1
parallel,8,Bitonic,Insertion,50000,16384,0.020755,1
parallel,8,Bitonic,Insertion,60000,30,0.0134214,1
parallel,8,Bitonic,Insertion,60000,40,0.013104,1
parallel,8,Bitonic,Insertion,60000,50,0.0130762,1
parallel,8,Bitonic,Insertion,60000,60,0.0125616,1
parallel,8,Bitonic,Insertion,60000,70,0.0125919,1
parallel,8,Bitonic,Insertion,60000,80,0.0125438,1
parallel,8,Bitonic,Insertion,60000,90,0.0126625,1
parallel,8,Bitonic,Insertion,60000,300,0.0118742,1
parallel,8,Bitonic,Insertion,60000,100,0.0125789,1
parallel,8,Bitonic,Insertion,60000,400,0.0118272,1
parallel,8,Bitonic,Insertion,60000,200,0.0127408,1
parallel,8,Bitonic,Insertion,60000,500,0.0115964,1
parallel,8,Bitonic,Insertion,60000,600,0.0115552,1
parallel,8,Bitonic,Insertion,60000,700,0.0115413,1
parallel,8,Bitonic,Insertion,60000,800,0.0116024,1
parallel,8,Bitonic,Insertion,60000,900,0.0115506,1
parallel,8,Bitonic,Insertion,60000,1000,0.0116748,1
parallel,8,Bitonic,Insertion,60000,2000,0.0126609,1
parallel,8,Bitonic,Insertion,60000,3000,0.0127116,1
parallel,8,Bitonic,Insertion,60000,4000,0.015442,1
parallel,8,Bitonic,Insertion,60000,5000,0.0154004,1
parallel,8,Bitonic,Insertion,60000,6000,0.015394,1
parallel,8,Bitonic,Insertion,60000,7000,0.0154123,1
parallel,8,Bitonic,Insertion,60000,16,0.0136517,1
parallel,8,Bitonic,Insertion,60000,32,0.0130003,1
parallel,8,Bitonic,Insertion,60000,8000,0.0199984,1
parallel,8,Bitonic,Insertion,60000,9000,0.0199757,1
parallel,8,Bitonic,Insertion,60000,10000,0.0199382,1
parallel,8,Bitonic,Insertion,60000,64,0.0125877,1
parallel,8,Bitonic,Insertion,60000,128,0.0121895,1
